time,src_ip,cart_name,confidence,attack_phase,store_event,correct
105.0,10.1.1.25,ATTACKER-Cart-3,0.98,Phase1-UDP-Small-Flood,Lunch-Rush,True
105.01,10.1.1.22,ATTACKER-Cart-0,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
105.01,10.1.1.31,ATTACKER-Cart-9,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
105.01,10.1.1.29,ATTACKER-Cart-7,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
105.01,10.1.1.24,ATTACKER-Cart-2,0.99,Phase1-UDP-Small-Flood,Lunch-Rush,True
105.01,10.1.1.28,ATTACKER-Cart-6,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
105.04,10.1.1.23,ATTACKER-Cart-1,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
106.0,10.1.1.29,ATTACKER-Cart-7,0.97,Phase1-UDP-Small-Flood,Lunch-Rush,True
106.0,10.1.1.24,ATTACKER-Cart-2,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
106.0,10.1.1.30,ATTACKER-Cart-8,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
106.0,10.1.1.22,ATTACKER-Cart-0,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
106.0,10.1.1.28,ATTACKER-Cart-6,0.98,Phase1-UDP-Small-Flood,Lunch-Rush,True
106.0,10.1.1.26,ATTACKER-Cart-4,0.99,Phase1-UDP-Small-Flood,Lunch-Rush,True
106.0,10.1.1.27,ATTACKER-Cart-5,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
106.01,10.1.1.31,ATTACKER-Cart-9,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
106.02,10.1.1.23,ATTACKER-Cart-1,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
106.02,10.1.1.25,ATTACKER-Cart-3,0.99,Phase1-UDP-Small-Flood,Lunch-Rush,True
107.0,10.1.1.27,ATTACKER-Cart-5,0.98,Phase1-UDP-Small-Flood,Lunch-Rush,True
107.0,10.1.1.24,ATTACKER-Cart-2,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
107.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
107.0,10.1.1.30,ATTACKER-Cart-8,0.96,Phase1-UDP-Small-Flood,Lunch-Rush,True
107.0,10.1.1.23,ATTACKER-Cart-1,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
107.0,10.1.1.29,ATTACKER-Cart-7,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
107.01,10.1.1.31,ATTACKER-Cart-9,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
107.01,10.1.1.28,ATTACKER-Cart-6,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
107.02,10.1.1.26,ATTACKER-Cart-4,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
107.03,10.1.1.22,ATTACKER-Cart-0,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
108.0,10.1.1.28,ATTACKER-Cart-6,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
108.0,10.1.1.26,ATTACKER-Cart-4,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
108.0,10.1.1.27,ATTACKER-Cart-5,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
108.0,10.1.1.22,ATTACKER-Cart-0,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
108.0,10.1.1.24,ATTACKER-Cart-2,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
108.0,10.1.1.25,ATTACKER-Cart-3,0.96,Phase1-UDP-Small-Flood,Lunch-Rush,True
108.01,10.1.1.29,ATTACKER-Cart-7,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
108.01,10.1.1.31,ATTACKER-Cart-9,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
108.01,10.1.1.30,ATTACKER-Cart-8,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
108.08,10.1.1.23,ATTACKER-Cart-1,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
109.0,10.1.1.29,ATTACKER-Cart-7,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
109.0,10.1.1.27,ATTACKER-Cart-5,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
109.0,10.1.1.26,ATTACKER-Cart-4,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
109.0,10.1.1.23,ATTACKER-Cart-1,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
109.0,10.1.1.30,ATTACKER-Cart-8,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
109.0,10.1.1.22,ATTACKER-Cart-0,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
109.0,10.1.1.24,ATTACKER-Cart-2,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
109.01,10.1.1.31,ATTACKER-Cart-9,0.97,Phase1-UDP-Small-Flood,Lunch-Rush,True
109.03,10.1.1.28,ATTACKER-Cart-6,1.0,Phase1-UDP-Small-Flood,Lunch-Rush,True
109.04,10.1.1.25,ATTACKER-Cart-3,0.96,Phase1-UDP-Small-Flood,Lunch-Rush,True
110.0,10.1.1.23,ATTACKER-Cart-1,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
110.0,10.1.1.26,ATTACKER-Cart-4,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
110.0,10.1.1.27,ATTACKER-Cart-5,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
110.0,10.1.1.22,ATTACKER-Cart-0,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
110.0,10.1.1.28,ATTACKER-Cart-6,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
110.01,10.1.1.31,ATTACKER-Cart-9,0.99,Phase1-UDP-Small-Flood,Normal-Baseline,True
110.01,10.1.1.29,ATTACKER-Cart-7,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
110.01,10.1.1.30,ATTACKER-Cart-8,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
110.01,10.1.1.24,ATTACKER-Cart-2,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
110.06,10.1.1.25,ATTACKER-Cart-3,0.98,Phase1-UDP-Small-Flood,Normal-Baseline,True
111.0,10.1.1.27,ATTACKER-Cart-5,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
111.0,10.1.1.26,ATTACKER-Cart-4,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
111.0,10.1.1.30,ATTACKER-Cart-8,1.0,Phase1-UDP-Small-Flood,Normal-Baseline,True
